buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,houseType,monthlyRent,preDeposit,preMonthlyRent,sggCd,totalFloorAr,umdNm,useRRRight,sigungu_cd,sigungu_name,deposit_manwon,is_jeonse,time_index
,23.09~25.09,갱신,4,8,2023,"10,800",다가구,0,"10,400",,41115,58.0,우만동,,41115,팔달구,10800.0,True,24284
,23.08~25.08,신규,17,8,2023,100,다가구,35,,,41115,19.0,북수동,,41115,팔달구,100.0,False,24284
1992.0,23.09~25.09,신규,7,8,2023,"8,000",단독,0,,,41115,46.0,매산로3가,,41115,팔달구,8000.0,True,24284
2004.0,23.09~25.09,신규,30,8,2023,"1,000",다가구,53,,,41115,54.42,화서동,,41115,팔달구,1000.0,False,24284
2017.0,23.09~25.09,신규,22,8,2023,"3,000",다가구,60,,,41115,47.0,매산로3가,,41115,팔달구,3000.0,False,24284
1988.0,23.09~25.09,신규,29,8,2023,"1,000",단독,40,,,41115,36.0,화서동,,41115,팔달구,1000.0,False,24284
2003.0,,,15,8,2023,"4,000",다가구,0,,,41115,24.6,우만동,,41115,팔달구,4000.0,True,24284
2012.0,23.10~25.10,갱신,24,8,2023,"8,000",다가구,0,"8,000",,41115,33.0,화서동,사용,41115,팔달구,8000.0,True,24284
2012.0,,,24,8,2023,"8,000",다가구,0,,,41115,33.0,화서동,,41115,팔달구,8000.0,True,24284
2013.0,,,17,8,2023,"12,000",단독,0,,,41115,52.66,매산로3가,,41115,팔달구,12000.0,True,24284
2003.0,23.09~25.09,신규,29,8,2023,"1,500",다가구,63,,,41115,50.0,화서동,,41115,팔달구,1500.0,False,24284
2007.0,23.09~24.09,신규,19,8,2023,500,단독,45,,,41115,23.14,우만동,,41115,팔달구,500.0,False,24284
1989.0,23.11~25.11,신규,28,8,2023,"10,000",단독,0,,,41115,51.71,우만동,,41115,팔달구,10000.0,True,24284
1988.0,23.09~25.08,신규,21,8,2023,300,다가구,32,,,41115,31.0,우만동,,41115,팔달구,300.0,False,24284
1976.0,23.09~25.09,신규,28,8,2023,"1,000",단독,48,,,41115,61.64,화서동,,41115,팔달구,1000.0,False,24284
1997.0,23.09~25.09,신규,29,8,2023,"9,000",다가구,0,,,41115,46.0,인계동,,41115,팔달구,9000.0,True,24284
1993.0,,,25,8,2023,"1,000",단독,80,,,41115,40.0,우만동,,41115,팔달구,1000.0,False,24284
1986.0,,,19,8,2023,"5,000",다가구,0,,,41115,34.47,고등동,,41115,팔달구,5000.0,True,24284
1995.0,,,16,8,2023,"1,000",다가구,50,,,41115,45.0,매산로3가,,41115,팔달구,1000.0,False,24284
1990.0,,,18,8,2023,500,단독,40,,,41115,41.0,화서동,,41115,팔달구,500.0,False,24284
2003.0,23.09~25.09,신규,25,8,2023,"12,000",단독,0,,,41115,55.2,지동,,41115,팔달구,12000.0,True,24284
1988.0,23.10~25.10,신규,17,8,2023,"13,000",단독,0,,,41115,74.92,우만동,,41115,팔달구,13000.0,True,24284
1988.0,23.10~25.10,신규,18,8,2023,"9,000",다가구,0,,,41115,50.0,우만동,,41115,팔달구,9000.0,True,24284
2004.0,23.10~25.10,신규,22,8,2023,"13,000",단독,0,,,41115,48.12,신풍동,,41115,팔달구,13000.0,True,24284
2008.0,23.10~25.10,신규,7,8,2023,"12,000",단독,0,,,41115,70.63,화서동,,41115,팔달구,12000.0,True,24284
1989.0,23.08~25.08,신규,2,8,2023,500,다가구,40,,,41115,40.0,우만동,,41115,팔달구,500.0,False,24284
,23.08~25.08,신규,28,8,2023,"4,000",다가구,0,,,41115,20.6,인계동,,41115,팔달구,4000.0,True,24284
1991.0,23.08~25.08,갱신,25,8,2023,"8,000",다가구,0,"8,000",,41115,40.0,고등동,,41115,팔달구,8000.0,True,24284
,23.08~25.08,갱신,25,8,2023,"8,000",다가구,0,"8,000",,41115,233.21,고등동,,41115,팔달구,8000.0,True,24284
,23.08~25.08,신규,5,8,2023,500,다가구,40,,,41115,42.0,우만동,,41115,팔달구,500.0,False,24284
2003.0,23.09~24.09,신규,29,8,2023,100,다가구,27,,,41115,241.65,지동,,41115,팔달구,100.0,False,24284
2003.0,23.08~25.08,신규,4,8,2023,"1,000",다가구,37,,,41115,35.0,화서동,,41115,팔달구,1000.0,False,24284
1989.0,,,14,8,2023,200,다가구,20,,,41115,27.0,우만동,,41115,팔달구,200.0,False,24284
2005.0,,,23,8,2023,"5,000",단독,0,,,41115,30.0,화서동,,41115,팔달구,5000.0,True,24284
,,,10,8,2023,500,다가구,39,,,41111,18.0,율전동,,41111,장안구,500.0,False,24284
1993.0,23.11~25.11,신규,31,8,2023,"15,000",다가구,0,,,41115,66.0,고등동,,41115,팔달구,15000.0,True,24284
1988.0,,,24,8,2023,"5,000",다가구,0,,,41115,42.0,우만동,,41115,팔달구,5000.0,True,24284
1987.0,,,11,8,2023,"2,000",다가구,0,,,41115,36.0,우만동,,41115,팔달구,2000.0,True,24284
1990.0,23.09~25.09,신규,21,8,2023,500,다가구,55,,,41115,45.2,화서동,,41115,팔달구,500.0,False,24284
1989.0,23.10~25.10,신규,14,8,2023,"3,000",단독,50,,,41115,87.12,고등동,,41115,팔달구,3000.0,False,24284
1996.0,,,26,8,2023,"2,000",다가구,0,,,41115,32.8,지동,,41115,팔달구,2000.0,True,24284
2018.0,23.09~25.09,신규,5,8,2023,"7,000",다가구,30,,,41115,50.0,고등동,,41115,팔달구,7000.0,False,24284
2008.0,,,29,8,2023,"5,500",다가구,20,,,41115,30.0,매산로3가,,41115,팔달구,5500.0,False,24284
1977.0,,,9,8,2023,"12,000",단독,0,,,41115,52.83,고등동,,41115,팔달구,12000.0,True,24284
2004.0,23.09~24.09,신규,14,8,2023,500,다가구,35,,,41115,26.44,지동,,41115,팔달구,500.0,False,24284
1974.0,23.10~25.10,신규,31,8,2023,"1,000",단독,55,,,41115,50.0,매향동,,41115,팔달구,1000.0,False,24284
2003.0,,,25,8,2023,"15,000",다가구,0,,,41111,75.0,천천동,,41111,장안구,15000.0,True,24284
,,,18,8,2023,300,단독,30,,,41111,233.2,조원동,,41111,장안구,300.0,False,24284
2010.0,,,23,8,2023,"4,000",다가구,0,,,41111,25.0,정자동,,41111,장안구,4000.0,True,24284
2000.0,,,18,8,2023,"3,000",다가구,10,,,41111,18.0,천천동,,41111,장안구,3000.0,False,24284
2012.0,23.10~25.10,신규,30,8,2023,"2,000",단독,55,,,41111,50.0,정자동,,41111,장안구,2000.0,False,24284
2007.0,,,18,8,2023,300,단독,30,,,41111,27.0,영화동,,41111,장안구,300.0,False,24284
2018.0,23.09~24.09,신규,7,8,2023,"1,000",다가구,55,,,41111,40.0,연무동,,41111,장안구,1000.0,False,24284
1994.0,23.10~25.10,신규,24,8,2023,"13,000",단독,0,,,41111,53.35,조원동,,41111,장안구,13000.0,True,24284
2018.0,23.09~25.09,신규,29,8,2023,"16,000",다가구,0,,,41111,55.0,정자동,,41111,장안구,16000.0,True,24284
1974.0,23.10~25.10,신규,27,8,2023,"3,000",단독,60,,,41111,71.24,영화동,,41111,장안구,3000.0,False,24284
2003.0,23.08~25.08,신규,8,8,2023,400,다가구,40,,,41111,35.4,조원동,,41111,장안구,400.0,False,24284
2016.0,23.09~25.09,신규,19,8,2023,"16,000",다가구,0,,,41111,50.0,율전동,,41111,장안구,16000.0,True,24284
1973.0,23.09~25.09,신규,28,8,2023,"11,000",단독,10,,,41111,48.0,영화동,,41111,장안구,11000.0,False,24284
2016.0,23.10~25.10,신규,15,8,2023,"12,000",다가구,20,,,41111,57.54,조원동,,41111,장안구,12000.0,False,24284
2003.0,,,26,8,2023,400,단독,25,,,41111,15.0,조원동,,41111,장안구,400.0,False,24284
1989.0,,,22,8,2023,500,단독,30,,,41111,30.0,연무동,,41111,장안구,500.0,False,24284
1988.0,23.09~25.09,신규,10,8,2023,"1,000",단독,40,,,41111,41.2,영화동,,41111,장안구,1000.0,False,24284
2003.0,23.08~25.08,갱신,23,8,2023,300,다가구,39,300,35.0,41111,30.0,율전동,,41111,장안구,300.0,False,24284
2015.0,23.08~25.08,신규,29,8,2023,"1,000",다가구,57,,,41111,46.0,송죽동,,41111,장안구,1000.0,False,24284
2017.0,23.10~25.10,신규,21,8,2023,"13,000",다가구,0,,,41111,50.0,영화동,,41111,장안구,13000.0,True,24284
2013.0,,,19,8,2023,"5,000",단독,30,,,41111,45.0,정자동,,41111,장안구,5000.0,False,24284
1984.0,23.09~25.09,신규,7,8,2023,"18,000",단독,0,,,41111,96.15,연무동,,41111,장안구,18000.0,True,24284
1977.0,,,25,8,2023,200,단독,20,,,41111,19.81,영화동,,41111,장안구,200.0,False,24284
2003.0,23.09~24.09,신규,16,8,2023,500,다가구,35,,,41111,25.0,천천동,,41111,장안구,500.0,False,24284
2003.0,23.09~24.09,신규,16,8,2023,500,다가구,34,,,41111,21.0,천천동,,41111,장안구,500.0,False,24284
2017.0,23.09~25.09,신규,19,8,2023,500,다가구,40,,,41111,29.0,조원동,,41111,장안구,500.0,False,24284
,23.08~24.08,갱신,14,8,2023,500,단독,34,500,32.0,41111,18.75,연무동,사용,41111,장안구,500.0,False,24284
2003.0,23.09~24.09,신규,17,8,2023,500,다가구,35,,,41111,20.0,천천동,,41111,장안구,500.0,False,24284
1996.0,23.09~25.09,신규,10,8,2023,500,단독,35,,,41111,40.0,영화동,,41111,장안구,500.0,False,24284
2002.0,,,14,8,2023,"1,000",다가구,70,,,41111,59.58,천천동,,41111,장안구,1000.0,False,24284
1994.0,,,7,8,2023,500,단독,45,,,41111,92.22,영화동,,41111,장안구,500.0,False,24284
1989.0,,,28,8,2023,"5,500",다가구,0,,,41111,35.0,조원동,,41111,장안구,5500.0,True,24284
2012.0,,,17,8,2023,"13,000",단독,20,,,41111,70.68,영화동,,41111,장안구,13000.0,False,24284
1997.0,,,18,8,2023,500,다가구,40,,,41111,40.0,영화동,,41111,장안구,500.0,False,24284
1994.0,23.08~25.08,신규,16,8,2023,"1,000",다가구,35,,,41111,44.0,정자동,,41111,장안구,1000.0,False,24284
2003.0,23.09~24.09,신규,31,8,2023,500,다가구,38,,,41111,25.0,천천동,,41111,장안구,500.0,False,24284
,23.09~24.09,신규,14,8,2023,300,단독,32,,,41111,19.0,조원동,,41111,장안구,300.0,False,24284
,23.09~25.09,신규,17,8,2023,"13,000",다가구,20,,,41111,63.4,조원동,,41111,장안구,13000.0,False,24284
1986.0,,,22,8,2023,"12,000",단독,0,,,41111,76.23,연무동,,41111,장안구,12000.0,True,24284
,23.09~25.09,신규,12,8,2023,"1,000",다가구,60,,,41111,45.78,조원동,,41111,장안구,1000.0,False,24284
1997.0,23.09~25.09,신규,25,8,2023,"1,000",다가구,45,,,41111,40.0,영화동,,41111,장안구,1000.0,False,24284
2004.0,23.09~25.09,신규,28,8,2023,500,다가구,33,,,41111,30.0,영화동,,41111,장안구,500.0,False,24284
1990.0,23.11~25.11,신규,28,8,2023,"13,000",단독,0,,,41111,69.52,율전동,,41111,장안구,13000.0,True,24284
1974.0,23.09~25.09,신규,29,8,2023,"1,000",단독,45,,,41111,40.0,영화동,,41111,장안구,1000.0,False,24284
2022.0,23.09~25.09,신규,29,8,2023,"16,000",다가구,0,,,41111,17.1,율전동,,41111,장안구,16000.0,True,24284
1993.0,,,31,8,2023,300,다가구,30,,,41111,52.8,파장동,,41111,장안구,300.0,False,24284
2013.0,23.09~24.09,신규,22,8,2023,"8,000",다가구,20,,,41111,42.0,정자동,,41111,장안구,8000.0,False,24284
2004.0,23.09~24.09,신규,18,8,2023,"1,000",다가구,44,,,41111,30.0,천천동,,41111,장안구,1000.0,False,24284
1991.0,23.09~25.09,신규,20,8,2023,"1,000",단독,40,,,41111,35.0,율전동,,41111,장안구,1000.0,False,24284
1997.0,23.09~25.09,신규,26,8,2023,500,단독,33,,,41111,33.0,영화동,,41111,장안구,500.0,False,24284
,23.08~25.08,신규,21,8,2023,"7,600",다가구,0,,,41111,37.0,정자동,,41111,장안구,7600.0,True,24284
1992.0,24.09~25.09,신규,5,8,2023,"8,000",다가구,0,,,41111,35.0,송죽동,,41111,장안구,8000.0,True,24284
2004.0,23.08~24.08,신규,24,8,2023,500,다가구,41,,,41111,23.0,율전동,,41111,장안구,500.0,False,24284
2004.0,23.08~24.08,신규,12,8,2023,500,다가구,40,,,41111,22.0,율전동,,41111,장안구,500.0,False,24284
,23.08~24.08,신규,16,8,2023,500,다가구,38,,,41111,20.0,율전동,,41111,장안구,500.0,False,24284
,23.09~24.09,신규,22,8,2023,500,다가구,38,,,41111,20.0,율전동,,41111,장안구,500.0,False,24284
1997.0,23.10~25.10,신규,24,8,2023,"2,000",다가구,50,,,41111,49.0,조원동,,41111,장안구,2000.0,False,24284
1999.0,23.08~25.08,신규,20,8,2023,"1,000",다가구,30,,,41111,40.0,영화동,,41111,장안구,1000.0,False,24284
,23.08~24.08,신규,2,8,2023,"2,000",다가구,80,,,41111,56.16,연무동,,41111,장안구,2000.0,False,24284
1986.0,23.08~25.08,신규,16,8,2023,300,다가구,35,,,41111,33.0,파장동,,41111,장안구,300.0,False,24284
2003.0,23.09~25.09,신규,4,8,2023,500,다가구,45,,,41111,40.0,영화동,,41111,장안구,500.0,False,24284
,,,13,8,2023,"1,500",단독,50,,,41111,16.0,조원동,,41111,장안구,1500.0,False,24284
2003.0,,,22,8,2023,500,다가구,40,,,41111,19.8,율전동,,41111,장안구,500.0,False,24284
,,,8,8,2023,"20,500",다가구,0,,,41111,44.0,송죽동,,41111,장안구,20500.0,True,24284
,,,4,8,2023,"5,500",다가구,0,,,41111,19.0,율전동,,41111,장안구,5500.0,True,24284
1985.0,,,8,8,2023,"15,200",단독,0,,,41111,80.97,파장동,,41111,장안구,15200.0,True,24284
,,,8,8,2023,"9,000",다가구,0,,,41111,33.0,천천동,,41111,장안구,9000.0,True,24284
2019.0,,,10,8,2023,"7,000",다가구,0,,,41111,31.32,영화동,,41111,장안구,7000.0,True,24284
,,,19,8,2023,"16,000",다가구,0,,,41111,50.0,율전동,,41111,장안구,16000.0,True,24284
1994.0,23.09~25.09,신규,26,8,2023,500,다가구,40,,,41111,56.28,정자동,,41111,장안구,500.0,False,24284
1997.0,23.08~25.08,신규,21,8,2023,"1,000",다가구,55,,,41111,46.7,정자동,,41111,장안구,1000.0,False,24284
,,,30,8,2023,"5,000",다가구,0,,,41111,18.0,조원동,,41111,장안구,5000.0,True,24284
1989.0,,,8,8,2023,"1,000",단독,40,,,41111,40.59,송죽동,,41111,장안구,1000.0,False,24284
2001.0,23.08~25.08,신규,7,8,2023,"1,000",다가구,42,,,41111,49.58,송죽동,,41111,장안구,1000.0,False,24284
2019.0,23.10~24.10,신규,31,8,2023,700,다가구,55,,,41111,39.66,정자동,,41111,장안구,700.0,False,24284
2001.0,23.08~25.08,신규,24,8,2023,"1,000",다가구,50,,,41111,42.0,천천동,,41111,장안구,1000.0,False,24284
2015.0,23.09~25.09,신규,22,8,2023,"1,000",단독,50,,,41111,45.0,영화동,,41111,장안구,1000.0,False,24284
1974.0,,,9,8,2023,300,단독,30,,,41111,33.0,영화동,,41111,장안구,300.0,False,24284
1990.0,23.10~25.10,신규,29,8,2023,"1,000",단독,70,,,41111,54.0,연무동,,41111,장안구,1000.0,False,24284
1997.0,23.08~25.08,신규,7,8,2023,500,다가구,38,,,41111,29.7,영화동,,41111,장안구,500.0,False,24284
1994.0,,,22,8,2023,"1,000",단독,40,,,41111,40.0,영화동,,41111,장안구,1000.0,False,24284
1974.0,23.10~25.10,신규,30,8,2023,"15,000",단독,0,,,41111,82.02,영화동,,41111,장안구,15000.0,True,24284
2014.0,23.09~25.09,신규,12,8,2023,"1,000",단독,55,,,41111,45.8,정자동,,41111,장안구,1000.0,False,24284
2023.0,23.08~25.08,신규,7,8,2023,"15,000",단독,0,,,41111,67.0,연무동,,41111,장안구,15000.0,True,24284
1994.0,,,18,8,2023,"4,000",다가구,20,,,41111,107.33,조원동,,41111,장안구,4000.0,False,24284
2003.0,23.10~25.10,신규,21,8,2023,"1,500",다가구,60,,,41111,45.0,영화동,,41111,장안구,1500.0,False,24284
2014.0,,,18,8,2023,"2,300",다가구,0,,,41111,30.0,영화동,,41111,장안구,2300.0,True,24284
2004.0,23.09~25.09,신규,15,8,2023,"1,000",다가구,50,,,41111,49.0,천천동,,41111,장안구,1000.0,False,24284
2002.0,,,11,8,2023,300,단독,30,,,41111,23.0,조원동,,41111,장안구,300.0,False,24284
1993.0,,,30,8,2023,300,다가구,29,,,41111,50.04,조원동,,41111,장안구,300.0,False,24284
2011.0,23.12~25.12,,22,8,2023,"9,000",다가구,20,,,41111,46.146,영화동,,41111,장안구,9000.0,False,24284
2003.0,,,4,8,2023,500,단독,30,,,41111,23.0,율전동,,41111,장안구,500.0,False,24284
2003.0,23.09~24.09,신규,30,8,2023,500,다가구,37,,,41111,23.0,천천동,,41111,장안구,500.0,False,24284
1991.0,23.08~25.08,신규,11,8,2023,500,단독,40,,,41111,40.0,정자동,,41111,장안구,500.0,False,24284
2003.0,23.08~24.08,신규,3,8,2023,500,단독,40,,,41111,26.0,조원동,,41111,장안구,500.0,False,24284
1992.0,23.08~25.08,신규,3,8,2023,"9,000",단독,0,,,41111,50.54,연무동,,41111,장안구,9000.0,True,24284
2013.0,23.09~25.08,신규,9,8,2023,"10,000",단독,0,,,41111,48.925,조원동,,41111,장안구,10000.0,True,24284
1993.0,23.10~25.10,신규,30,8,2023,800,단독,43,,,41113,40.0,탑동,,41113,권선구,800.0,False,24284
2006.0,23.09~25.09,신규,30,8,2023,"8,500",단독,0,,,41113,38.0,곡반정동,,41113,권선구,8500.0,True,24284
2019.0,23.09~25.09,신규,29,8,2023,"12,500",단독,0,,,41113,37.57,권선동,,41113,권선구,12500.0,True,24284
2001.0,,,29,8,2023,"2,000",단독,20,,,41113,30.0,권선동,,41113,권선구,2000.0,False,24284
2022.0,23.09~25.09,신규,30,8,2023,"5,000",다가구,60,,,41113,49.11,오목천동,,41113,권선구,5000.0,False,24284
2008.0,23.08~24.02,신규,30,8,2023,100,다가구,35,,,41113,20.0,곡반정동,,41113,권선구,100.0,False,24284
2005.0,23.09~24.09,신규,20,8,2023,300,다가구,37,,,41113,30.0,곡반정동,,41113,권선구,300.0,False,24284
2004.0,23.09~25.09,신규,22,8,2023,500,단독,55,,,41113,45.0,곡반정동,,41113,권선구,500.0,False,24284
2007.0,23.08~24.08,신규,14,8,2023,"1,000",단독,50,,,41113,35.0,곡반정동,,41113,권선구,1000.0,False,24284
2007.0,23.09~24.09,신규,27,8,2023,500,다가구,50,,,41113,45.0,곡반정동,,41113,권선구,500.0,False,24284
2004.0,23.10~25.10,신규,25,8,2023,"9,000",단독,0,,,41113,35.0,세류동,,41113,권선구,9000.0,True,24284
2002.0,23.09~25.08,신규,30,8,2023,700,단독,43,,,41113,35.0,세류동,,41113,권선구,700.0,False,24284
1991.0,23.09~25.09,신규,9,8,2023,"2,000",단독,40,,,41113,69.0,세류동,,41113,권선구,2000.0,False,24284
1996.0,23.09~25.09,신규,18,8,2023,"1,000",다가구,33,,,41113,42.0,세류동,,41113,권선구,1000.0,False,24284
2013.0,23.08~25.08,신규,23,8,2023,"2,000",다가구,50,,,41113,54.45,세류동,,41113,권선구,2000.0,False,24284
1995.0,23.09~25.09,신규,14,8,2023,500,다가구,40,,,41113,47.33,세류동,,41113,권선구,500.0,False,24284
2004.0,23.08~25.08,신규,8,8,2023,500,단독,60,,,41113,50.0,탑동,,41113,권선구,500.0,False,24284
2014.0,23.08~25.08,신규,19,8,2023,"1,000",다가구,55,,,41113,179.01,세류동,,41113,권선구,1000.0,False,24284
,23.09~24.09,신규,13,8,2023,"1,000",단독,65,,,41113,45.0,곡반정동,,41113,권선구,1000.0,False,24284
2002.0,23.09~25.09,신규,30,8,2023,"2,000",단독,47,,,41113,74.64,탑동,,41113,권선구,2000.0,False,24284
2016.0,23.10~25.10,,22,8,2023,"12,000",단독,0,,,41113,67.0,호매실동,,41113,권선구,12000.0,True,24284
2001.0,,,15,8,2023,"2,800",다가구,0,,,41113,21.0,구운동,,41113,권선구,2800.0,True,24284
2003.0,23.09~24.09,신규,21,8,2023,"1,000",단독,40,,,41113,33.66,곡반정동,,41113,권선구,1000.0,False,24284
,,,28,8,2023,100,단독,29,,,41113,28.0,곡반정동,,41113,권선구,100.0,False,24284
2013.0,23.10~25.10,신규,31,8,2023,"13,000",단독,0,,,41113,41.66,세류동,,41113,권선구,13000.0,True,24284
1995.0,23.09~25.09,신규,18,8,2023,"3,000",다가구,75,,,41113,93.52,세류동,,41113,권선구,3000.0,False,24284
2002.0,23.09~25.09,갱신,26,8,2023,"1,000",단독,50,"7,500",,41113,42.9,탑동,,41113,권선구,1000.0,False,24284
2004.0,23.08~23.12,신규,24,8,2023,70,다가구,33,,,41113,24.0,곡반정동,,41113,권선구,70.0,False,24284
2017.0,23.09~25.09,신규,8,8,2023,"2,000",다가구,65,,,41113,60.0,금곡동,,41113,권선구,2000.0,False,24284
2003.0,23.09~25.09,신규,21,8,2023,500,다가구,50,,,41113,45.0,세류동,,41113,권선구,500.0,False,24284
2002.0,,,14,8,2023,200,단독,20,,,41113,30.0,권선동,,41113,권선구,200.0,False,24284
,23.08~25.08,신규,12,8,2023,"5,000",단독,35,,,41113,25.5,권선동,,41113,권선구,5000.0,False,24284
1996.0,23.09~25.09,신규,31,8,2023,"1,000",단독,55,,,41113,63.0,권선동,,41113,권선구,1000.0,False,24284
2003.0,,,31,8,2023,50,단독,30,,,41113,22.0,곡반정동,,41113,권선구,50.0,False,24284
1988.0,23.09~24.09,신규,22,8,2023,"1,000",다가구,90,,,41113,50.0,권선동,,41113,권선구,1000.0,False,24284
2021.0,23.10~25.10,신규,31,8,2023,"13,000",단독,25,,,41113,50.53,구운동,,41113,권선구,13000.0,False,24284
2007.0,23.08~24.08,신규,15,8,2023,"1,000",다가구,50,,,41113,33.0,곡반정동,,41113,권선구,1000.0,False,24284
2006.0,23.09~24.09,신규,31,8,2023,100,단독,35,,,41113,28.0,곡반정동,,41113,권선구,100.0,False,24284
1995.0,,,25,8,2023,"4,500",다가구,0,,,41113,24.0,서둔동,,41113,권선구,4500.0,True,24284
2016.0,23.10~25.10,신규,17,8,2023,"1,500",다가구,50,,,41113,49.0,탑동,,41113,권선구,1500.0,False,24284
2019.0,23.09~24.09,신규,26,8,2023,"2,000",다가구,68,,,41113,52.48,서둔동,,41113,권선구,2000.0,False,24284
1996.0,23.09~25.09,신규,31,8,2023,350,단독,35,,,41113,40.0,탑동,,41113,권선구,350.0,False,24284
2009.0,,,29,8,2023,"5,800",단독,0,,,41113,33.058,서둔동,,41113,권선구,5800.0,True,24284
2018.0,23.10~25.10,신규,9,8,2023,"13,000",다가구,0,,,41113,53.36,세류동,,41113,권선구,13000.0,True,24284
1990.0,23.08~25.08,신규,11,8,2023,"4,000",단독,50,,,41113,78.03,고색동,,41113,권선구,4000.0,False,24284
